pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,Happy
141.4935424,190.6992169,163.8162519,0.000701492,0.6838125,335.2537062,2619.015688,0
137.2405466,165.8935492,148.3444554,0.000568878,1.196625,698.4236492,3356.673495,0
148.5169861,185.1982725,155.752578,0.000420834,1.324875,333.6558981,2945.977651,0
161.5658429,196.8593925,177.2150014,0.000662088,1.0684375,985.553959,3644.073864,0
122.2562268,238.6346553,192.2791642,0.002285823,0.9829375,949.154906,3395.650872,0
135.1012022,184.5125066,163.7452887,0.000638766,1.367625,297.4050832,2791.298602,0
120.3437678,236.7871397,194.2921693,0.000973705,1.367625,421.769304,3013.100391,0
90.88561662,239.5310128,177.3030172,0.000998268,1.4815625,639.934209,2629.740666,0
163.881249,188.4722862,176.5405704,0.001030082,1.1539375,792.6128037,2735.701151,0
138.2108529,191.5887501,166.3932105,0.000757788,0.74075,1897.079306,3628.175141,0
145.0577659,200.3103709,176.2457909,0.000685644,1.0684375,596.3263513,3206.868992,0
121.6283991,166.7232739,140.7402421,0.000372183,1.1539375,720.9008649,2458.772498,0
155.289786,221.6654812,194.7921147,0.00089494,0.94025,621.9075702,3451.865874,0
127.8052364,162.4998717,147.2547188,0.000129899,1.153875,2974.232747,4142.054771,0
127.9065127,167.781647,137.860468,0.000398727,1.253625,755.1712686,2644.903859,0
79.47334842,179.0862651,152.970918,0.000351527,1.0256875,467.2526866,2958.52958,0
111.6635065,196.2189971,164.0341635,0.000480014,1.239375,626.4576841,2631.187661,0
167.3895365,197.8109181,185.2119898,0.00282276,1.5955625,647.1704591,2790.119098,0
183.0382849,261.8378029,213.7796358,0.002384846,1.367625,1363.771474,3852.558938,0
156.6056697,243.4560654,207.7926348,0.004707434,1.310625,1049.986043,3501.102162,0
137.8518469,277.2346685,208.4972542,0.002241481,1.1539375,820.1798365,2984.281709,0
174.9340805,268.7281446,213.8361775,0.001163428,0.91175,2678.639243,4094.520847,0
194.1412271,235.8947936,222.0256106,0.004924386,1.253625,237.4192155,2539.472323,0
164.505046,227.7151686,198.1565719,0.010486621,1.0256875,244.9051079,2848.858503,0
170.2868317,248.8532951,205.9954023,0.002311674,1.1966875,768.0476449,3293.800808,0
75.3609469,210.6640594,179.1049635,0.001486256,0.983,1078.313157,3551.042727,0
179.321576,209.3208624,193.693661,0.002462274,0.7693125,860.8331737,3296.390122,0
141.461913,253.3229574,198.3120119,0.002906624,1.2156875,2710.162338,4094.520847,0
128.6641577,202.1429368,183.1114426,0.003327445,1.795,645.7459009,3086.078349,0
139.318092,461.7524349,184.8606908,0.002261819,1.966125,998.8208691,3026.169169,0
135.7209957,201.0620462,174.1169295,0.001502405,1.720375,2282.087295,4891.657283,0
78.18549236,177.6692695,153.383174,0.000490179,1.5565625,1653.249934,3460.345244,0
115.836376,172.3789252,153.3967527,0.000525329,1.7476875,679.493208,2567.747105,0
121.7585396,490.6976545,198.5960094,0.000226766,1.3926875,2244.079565,4491.996399,0
119.7421261,195.5368936,157.0206815,0.000330961,1.5565625,449.6590952,2458.519295,0
136.2859955,204.3057349,169.5804866,0.000432627,1.228875,733.0601216,1781.016678,0
123.0447494,144.2407997,135.0763021,0.000245402,1.88425,1826.257541,3938.164609,0
120.3038502,150.3449321,136.2264823,0.000669816,1.5565625,2399.873623,4454.063882,0
117.4660032,159.3984357,131.1751968,0.000138966,1.228875,387.8669509,2463.689534,0
117.8684394,189.9008513,164.7961741,0.000624182,1.5565,401.2930385,2425.298863,0
140.1403429,182.3755594,164.3788295,0.001549095,1.5565625,2312.532187,3449.468123,0
168.8682347,208.6736559,188.1276563,0.000935328,1.6385,1556.592202,3912.270354,0
167.3686657,213.8649289,193.5433497,0.000989867,2.293875,1850.802263,3497.078852,0
134.5234038,195.7702732,161.4428717,0.001247142,1.5565625,1920.241608,4019.585139,0
131.3075594,157.6882961,146.3386601,0.000719112,0.337,2256.453531,4099.241879,0
143.9828741,203.0409554,178.2112038,0.002182108,1.2015625,549.3217658,2211.255911,0
159.62667,227.05323,193.6984992,0.00248733,1.065,783.2755004,1928.234184,0
179.7289807,251.5843081,226.1386102,0.002089119,1.2015,279.5559241,3328.884862,0
125.0416356,238.9193673,193.2009815,0.001421436,1.7721875,2256.453531,4201.650929,0
109.0263409,144.7304308,123.9751285,0.000534855,1.31075,1114.21207,1710.209598,0
117.1889895,152.0318506,139.4926412,0.000369498,1.5565,1841.003146,4012.348924,0
141.4396705,174.5957163,160.7079287,0.001646011,1.065,931.87256,2417.363381,0
116.9691063,219.2510116,146.7318787,0.000338388,1.0368125,1150.297425,3372.104278,0
111.8250763,216.7641773,131.3454307,0.000735737,1.31075,659.5364827,2610.87253,0
103.9635523,158.6243,142.2240259,0.002802624,1.1469375,783.776441,2436.777151,0
76.54126051,216.9913391,149.6446934,0.001849967,1.474625,1011.054057,3746.00625,0
118.2072083,153.4971249,133.623476,0.00034194,1.1469375,897.2458018,2339.533804,0
127.0629153,177.3314563,161.844059,0.00344303,1.720375,2996.167557,4428.529249,0
109.564892,157.6928526,147.1412905,0.001257763,1.474625,126.7907896,2429.456576,0
104.6007425,149.4888543,129.6557389,0.001450266,1.474625,605.2809687,3886.797812,0
112.9371359,156.4711467,134.1435413,0.001982961,1.228875,1023.08965,4460.738199,0
130.7709919,188.9651729,169.4773776,0.008531354,1.228875,860.9286511,1839.442551,0
175.0920256,210.4570979,199.4719816,0.012954593,1.5565,922.4522841,4173.701645,0
152.2119394,211.41089,179.8993217,0.001258383,1.720375,579.9410063,2351.851547,0
122.3522312,155.748319,146.708219,0.001397526,1.065,119.3087628,2682.887405,0
102.4672795,156.4757398,136.1954148,0.000999808,1.31075,1714.070122,3510.094313,0
100.7467954,129.2245737,118.3106516,0.000564988,2.048125,1173.480251,3031.455282,0
103.8198047,146.1924513,120.5897156,0.000416116,1.5565,1792.737808,4570.514378,0
98.96429727,586.2608668,199.0404247,0.001124045,1.4745625,1821.041856,4127.674247,0
78.77859584,146.5212385,120.8856727,0.000845151,1.8023125,2222.710323,4378.050174,0
119.0185191,148.999314,127.8121605,0.000720156,1.720375,2268.828789,4497.571044,0
133.7732975,174.7336943,154.9483413,0.000181087,1.9661875,2235.124901,4629.227343,0
104.1454978,166.6143396,129.0420037,0.000431107,1.6384375,1297.369144,3332.022465,0
113.9237722,588.9407329,239.303613,0.001828642,2.0480625,1638.194529,4246.807258,0
117.4080991,559.7475134,215.5067838,0.003777303,1.88425,1903.146637,4200.959226,0
103.5273915,142.8004471,119.4008926,0.000254355,2.0480625,1707.674993,3903.209445,0
94.34365293,599.6611175,153.5954148,0.000172965,1.474625,1215.417944,3613.897389,0
105.9222259,147.296807,125.1227352,0.002147907,1.5565625,1085.084939,1973.020794,0
92.11767488,128.7868587,114.3459787,0.000699276,1.9661875,2289.59285,4591.509483,0
150.1203511,199.5767078,184.4105286,0.000310057,60,905.1780642,3052.446539,0
87.89146283,510.5836273,213.7651673,0.000979525,60,1362.563652,3244.135871,0
201.8464699,301.9592709,252.0899748,0.00053014,60,1157.695069,3120.124531,0
110.5137578,503.5604076,230.3552428,0.001496564,60,744.2772382,2744.246335,0
116.9605183,224.7073687,198.8086334,0.000171823,60,2142.125789,4440.873983,0
148.3046719,247.0528545,207.614925,0.000237983,60,1251.746775,3095.215939,0
111.7841839,254.0919656,187.3161759,0.000123807,60,2064.896513,4244.480962,0
213.3346388,250.8948008,226.5354927,0.000479033,60,1690.695079,3528.926206,0
192.6583692,244.2568632,222.9435891,0.000254254,60,763.1218146,2722.48758,0
196.8466224,267.0663116,237.5513927,0.000800161,60,1091.093363,3116.877874,0
189.7901375,243.1959381,224.5762306,0.000378,60,1461.634123,3366.163459,0
149.4277096,216.912542,201.7149536,0.000389079,60,1886.18494,4175.831967,0
187.8231999,213.118027,199.6520564,0.000150356,60,1446.772301,3299.976328,0
177.6272446,254.476854,216.471174,0.001222679,60,1027.330688,2971.351893,0
208.1626721,252.6732458,226.0878824,0.000486317,60,2033.596302,4327.921508,0
167.4240653,233.1083135,203.0756063,0.000219437,60,1972.79857,4378.942383,0
150.5002157,231.8434942,186.1169468,0.000249188,60,1928.972788,4099.241879,0
194.4283083,222.1798204,207.662772,0.000395642,2.705125,814.1327635,2655.561821,0
124.3163836,226.6567878,199.5814834,0.000583343,3.1213125,1807.149852,3668.938894,0
178.8239218,249.5752165,205.7676869,0.000525798,2.4970625,1741.221598,3937.407529,0
83.14914619,222.4858679,178.0167234,0.000473404,2.4970625,849.710251,2963.914692,0
187.8802867,232.1701985,205.3016886,0.000256234,2.080875,1953.020354,3775.194498,0
189.4942857,214.4021252,198.5446646,0.000488467,2.497,900.0548814,2937.139812,0
184.1069816,220.5163394,197.3702271,0.000577737,2.497,1330.09582,3275.650283,0
77.96879188,224.4786227,195.5663728,0.000345375,2.289,274.8157321,3205.854246,0
172.5390109,222.002297,192.9733308,0.000312605,2.2889375,1536.137867,4034.026648,0
113.2207315,594.5017322,238.3639557,0.000963994,2.705125,615.3982839,2490.320193,0
197.4650321,244.3248578,218.7003815,0.000449162,2.4970625,1120.378414,3155.194497,0
78.49095109,572.167098,226.5594596,0.001307976,2.9131875,1972.895261,3940.489939,0
167.9233416,236.0966779,214.2730511,0.001007868,2.2889375,614.7787464,2693.754903,0
199.5763025,253.3778124,216.4703658,0.0009565,2.4970625,1009.172928,3898.566668,0
80.54340759,220.8419713,199.817838,0.00063117,2.91325,447.6367013,2341.576993,0
182.7535729,539.2824937,230.2576932,0.000574129,2.9131875,890.5994216,2759.271305,0
117.2412736,248.6606869,212.1876381,0.00087778,2.4970625,1020.76201,3179.664101,0
116.4480472,548.4319253,250.2738913,0.00191804,2.080875,1243.425138,3685.361199,0
116.7204881,230.8734345,188.7540582,0.000266161,2.705125,1224.319843,2841.932915,0
199.894946,249.2064386,227.43895,0.000399098,2.4970625,990.9453694,2805.45539,0
183.7984209,575.2103959,215.3731407,0.000357264,2.080875,1617.966232,2420.921501,0
105.1231721,285.1432254,144.6359741,0.000197338,2.705125,1000.481774,2710.390544,0
104.5731349,299.7826898,236.355686,0.000486228,3.1213125,1025.651414,2117.064463,0
187.6470838,249.6858006,212.580321,0.000456865,3.1213125,1577.424691,3652.395589,0
200.0522363,254.536511,220.7094951,0.000528032,2.4970625,1223.657993,3455.688548,0
115.8356446,284.2025799,248.497598,0.000317308,3.1213125,396.0824931,2443.996072,0
203.5046354,251.1855317,217.5130539,0.000240171,2.9131875,2050.867842,4371.957681,0
180.0316594,261.9847303,209.4980993,0.000549406,2.289,625.9890105,2372.504949,0
188.2815771,585.7963935,234.9144033,0.000467248,2.4970625,1240.624867,3262.670898,0
187.5271802,234.4182608,207.4329588,0.000528979,1.8728125,1163.923125,4107.173247,0
191.868369,227.922207,205.3546665,0.000567968,2.4970625,1229.548606,4171.644675,0
85.99394188,225.2136093,174.5919532,0.000527045,2.2195625,1130.998362,1854.796382,0
168.2630294,213.1951629,190.814314,0.000293707,2.2889375,826.79888,2457.459856,0
273.2076878,314.8140865,288.3985516,0.019013077,1.9796875,911.7393251,2515.170669,0
286.8554987,508.2378619,330.8555272,0.013634799,2.28425,993.0472743,1398.528383,0
278.5327611,575.002228,327.4529719,0.038937782,2.2841875,663.9852632,2091.74208,0
312.2088443,431.5697321,366.9240206,0.0761831,2.1319375,1400.166755,3002.735368,0
314.7300383,436.4897921,373.5040076,0.045619718,1.928875,1465.85572,3195.694995,0
328.2133904,556.7657837,415.6975213,0.023080483,2.28425,2001.890307,4599.188509,0
393.0888231,524.9684239,438.9865874,0.056584193,2.893375,2033.951154,4361.43214,0
336.616905,425.7572475,367.4622463,0.022381741,2.4365,1462.967742,4015.937025,0
294.9813419,410.7462472,353.3792401,0.020017879,1.827375,3054.269525,4220.263001,0
327.3081386,388.1149027,351.3192812,0.024742805,2.2080625,1415.440865,3748.497092,0
306.6555675,591.5294202,409.4946572,0.097440705,1.827375,793.3915061,2517.287503,0
265.7087025,391.831885,313.7416995,0.018738749,2.0304375,1945.100103,4722.218189,0
319.8922601,385.1674035,351.2274329,0.038050426,2.1319375,1736.285637,3813.965164,0
303.3962168,541.7635055,360.8814758,0.03382259,1.9035,2770.597734,4716.807695,0
329.4179133,437.6249994,368.9385683,0.035720246,1.9035625,1567.902064,3548.323749,0
333.0690076,453.8684671,376.1645252,0.030976977,2.512625,2023.268271,4236.24905,0
299.8921811,404.4939372,334.628611,0.005319471,2.2334375,2103.503122,4227.354386,0
355.1633538,495.2391602,389.2936097,0.041048691,2.4365,355.5713547,3033.797225,0
339.9181376,411.1734263,363.9828338,0.00537518,1.725875,597.7597565,3020.840624,0
369.8422441,444.1293983,402.2521564,0.028157558,1.9035,538.8982744,2797.952978,0
336.0434311,405.8273047,356.0660388,0.013301872,2.2080625,2235.056666,4312.667398,0
330.800071,395.1399648,352.273785,0.003510002,2.0558125,1223.143753,3264.840563,0
334.6951166,414.9018152,363.5247432,0.006000247,1.9035,522.8070116,2513.92615,0
348.3941994,444.4021101,381.1104272,0.004264936,2.2080625,1524.417786,4141.163957,0
328.114718,423.7809884,352.3066086,0.014699481,1.9035,1394.298316,3337.844749,0
307.9240457,586.7454429,348.9533969,0.008402746,1.77025,624.3874441,3141.429567,0
326.6699142,418.7791048,367.3384753,0.005598334,1.827375,952.2897167,3160.97873,0
321.0244728,427.6324649,372.166746,0.001630417,2.0558125,1546.237504,3735.469625,0
321.729831,429.486726,361.0849211,0.00983211,2.2080625,1690.745759,3230.955227,0
312.8647241,379.9806019,352.7158336,0.004973248,1.9035,557.4278202,3760.076644,0
314.1996369,404.5262779,348.1707888,0.005022212,1.827375,1421.2916,3603.702074,0
311.5132324,577.9222601,371.0155162,0.004576859,2.05575,2732.374095,4162.982642,0
262.3963779,500.9105879,320.972051,0.005009223,2.1319375,578.8162073,2064.530185,0
330.5575591,357.1998465,341.6259099,0.000947777,2.1319375,1537.140926,4337.207693,0
311.2449292,352.5973878,335.8535809,0.004423783,1.6750625,421.7599463,2755.148398,0
288.3950896,596.1297419,339.7927407,0.012669229,2.005375,707.0489798,1649.594866,0
310.2020471,393.8161802,353.516353,0.012419792,2.1319375,1800.929823,3651.661733,0
289.5732384,517.7435243,370.4437968,0.002312291,2.2841875,2437.690246,4714.574498,0
349.5477831,438.3598241,371.8920229,0.003090637,1.827375,838.4580428,2324.881394,0
322.5875891,395.6957221,349.2276213,0.00237488,2.2080625,808.8151017,2603.195696,0
313.2970535,406.9103944,341.8372417,0.005210805,2.4365,1009.484389,2885.059455,0
332.8060085,406.4994082,352.4906018,0.002220258,2.1319375,2878.789103,4375.223038,0
362.5357189,420.7890286,380.2357507,0.002106464,2.5888125,537.2057534,2588.322265,0
116.3832495,349.4352784,310.2380059,0.002669532,2.512625,435.3145256,2277.278866,0
138.7954112,593.6371482,340.2996433,0.011009152,1.675125,1252.365485,4552.963591,0
316.5435614,406.6836518,338.8234193,0.007390622,2.0558125,1654.767683,4069.116659,0
80.72706549,375.1054695,290.4844707,0.001335408,1.979625,1711.658604,3836.81913,0
326.0719485,433.5354852,351.2621042,0.007603632,2.2841875,1740.709162,3775.15365,0
301.7488769,375.8525934,330.9511931,0.003664598,1.9035,1090.997642,2913.294349,0
309.9593116,561.5939798,341.6107313,0.008888393,2.3603125,1632.267221,3606.063836,0
258.8199849,599.5975206,367.9985053,0.014882772,1.99575,1674.781557,3092.827761,1
239.1813791,478.695611,289.3417701,0.02557641,1.9035,2059.443171,3461.529765,1
276.2660458,570.9160208,363.5066326,0.012363189,1.599,729.903824,2409.385828,1
218.358202,339.1840556,264.8804718,0.01463407,1.713125,674.6858037,1847.701479,1
176.4085012,353.5007279,259.6582502,0.011188322,1.2563125,2344.836093,4520.052933,1
170.466668,442.370867,247.3435611,0.010166245,1.48475,1241.462725,2275.224355,1
149.0919534,541.3410339,240.8502278,0.011456262,1.7131875,1770.591515,3132.192471,1
109.9306788,442.1336133,291.8739749,0.012355233,1.48475,1100.884096,2896.780602,1
184.9781557,278.31208,226.2508204,0.01070295,1.48475,1118.552281,2430.721078,1
284.0194635,551.3722338,351.3805674,0.004598111,1.32775,1860.909647,4227.411697,1
159.4474833,291.9409162,220.0511426,0.010656043,1.9796875,4034.120434,5083.196034,1
182.7138051,363.7744452,238.0411581,0.010063939,1.827375,2075.732904,4008.050351,1
195.4011861,311.8036996,252.7077727,0.010996271,1.7204375,1148.890751,3082.744656,1
207.8548121,278.3903235,241.5489307,0.00556923,1.7511875,1094.114722,3266.713833,1
156.3617361,549.6411774,298.4434903,0.010115218,1.4466875,1344.593735,2576.198429,1
196.8199453,238.5274973,216.3903816,0.006225689,1.8845,1283.531982,2270.379283,1
186.5760331,590.6225463,272.5872642,0.012002695,1.541875,779.2896881,2230.336349,1
168.7819577,304.2993372,199.9152307,0.009436844,1.541875,1014.528728,3353.022996,1
112.7316989,355.224389,249.7174559,0.012295433,1.8845,1196.246266,3541.29111,1
195.3423317,285.0126317,245.8462819,0.005793709,1.941625,2336.952541,4385.796891,1
187.8435579,349.2135692,262.016792,0.006055471,1.541875,2266.257819,4015.886642,1
165.3601191,354.3482248,229.0991843,0.005045508,1.77025,2230.514751,4448.023159,1
180.5257604,264.4243537,228.5151326,0.003752682,1.427625,966.5823287,2412.060579,1
173.9837336,326.2006137,246.4065216,0.008115171,1.48475,901.876742,1880.809821,1
226.6103401,309.9910901,278.9101432,0.019459368,1.599,1196.313826,3316.152362,1
179.5221973,532.6844828,268.8326575,0.018494532,1.7354375,1124.359228,2998.415376,1
226.3080317,483.2509247,278.27835,0.019336587,1.851125,1166.694022,2725.340283,1
221.4134448,314.5353963,273.6354015,0.009504941,1.6775625,1111.961384,1740.013518,1
205.5688257,304.0226444,264.3009874,0.012228778,1.561875,1020.049191,3139.431377,1
194.5006621,258.6777517,238.7559243,0.008789935,1.3883125,1294.302607,3998.408922,1
180.3874008,580.3876475,279.0482594,0.006058951,1.670375,304.1942768,2653.988032,1
182.6403072,353.9107279,264.1041139,0.006842452,1.7131875,1828.813148,4400.481814,1
180.5372722,301.1658461,238.9239446,0.010505039,1.541875,1232.301076,3160.878157,1
193.9671382,295.7727582,254.5171495,0.007838427,1.7703125,903.0622293,2237.345591,1
154.5270059,234.7985284,203.2987674,0.010995243,1.3705625,866.4642025,1978.171183,1
207.1622178,284.2713397,250.2760831,0.010957307,1.5418125,1118.550556,2636.365005,1
176.5155043,268.2916997,219.5579426,0.009269373,1.5989375,1720.631491,3214.978307,1
180.0635998,585.2178381,238.4109915,0.018315858,1.541875,526.2881371,2577.907034,1
227.8146386,286.3827839,256.4860196,0.015910849,1.5418125,1091.620295,3408.600155,1
183.9738005,303.8396739,241.4284491,0.019028831,2.0558125,1164.430108,3033.788019,1
207.9740225,319.740488,271.2320015,0.006123392,1.427625,1851.102753,2758.37843,1
118.4136364,563.4362242,218.6528886,0.013750673,1.5989375,2478.284752,3396.289521,1
195.2105104,320.8218491,261.9581146,0.013339673,1.3705625,1320.515907,3159.042894,1
194.2370989,263.5667277,220.9070844,0.022669017,1.941625,1045.347852,3488.950994,1
243.5939703,380.4079289,302.5280898,0.014948384,1.3705625,467.9705335,2613.763699,1
189.7151164,276.4949179,240.298385,0.021693403,1.5619375,1565.928288,3853.050959,1
216.2192642,582.2300291,306.0735236,0.014933373,1.4461875,306.8506034,2327.539414,1
197.4170098,310.6645172,260.2795119,0.011897418,1.774,663.6920749,2140.157222,1
176.1498617,594.4594314,252.5732643,0.038203995,1.2726875,2207.060903,3859.509474,1
204.6165049,548.8173734,270.8968416,0.075699665,2.634625,1841.344143,2308.402841,1
75.50991669,290.3416767,233.9081158,0.028388394,1.633875,470.4301392,3156.046845,1
196.819731,332.8619767,273.9034681,0.03663235,1.8819375,2195.528287,4238.809381,1
175.5191079,331.582905,260.1441331,0.011195986,1.4004375,1229.31974,2133.080386,1
186.9434145,270.7113239,228.5521335,0.009658416,1.5755625,1492.326916,2427.110371,1
174.2480794,324.7451528,286.1883589,0.020537155,1.1670625,1025.088414,2941.78909,1
183.5373056,391.6111126,249.7551627,0.010205245,1.47825,1011.227561,3205.821346,1
149.8061846,372.7982664,240.8552391,0.005691217,1.4588125,2939.780097,4366.707994,1
180.4564839,287.0362016,248.0062511,0.026635394,1.5318125,911.0557115,3142.231996,1
79.54143125,428.6435367,260.4211274,0.015923761,1.4005,2404.247816,3736.683669,1
190.8103305,289.2902306,221.0546043,0.004800505,1.6193125,422.7150236,2502.824398,1
133.9082126,290.6167514,221.1762725,0.012671728,1.663125,1393.401671,4249.398027,1
163.0564737,360.4107236,260.2361048,0.012913965,1.838125,930.890691,2379.466126,1
157.9032855,319.7262124,225.8015756,0.013348378,1.5755625,745.5423348,2555.538108,1
167.3542678,329.5123011,251.779689,0.007550163,1.4005,1825.874997,4129.087941,1
160.1901938,505.6653824,292.3456342,0.010409018,1.4880625,1445.929687,2236.321254,1
164.9094389,326.4588822,242.9211394,0.004900481,1.2254375,987.2599695,3291.68126,1
119.1069482,309.911209,245.1423271,0.011412091,1.35675,849.6468303,3800.903569,1
113.4215368,272.8556598,214.8498337,0.016011118,1.5318125,1142.032969,3519.480835,1
175.4677553,408.2162886,279.6195249,0.026358488,1.5755625,1002.522027,2318.680676,1
265.2216687,335.5623658,307.4818288,0.022897735,1.2254375,598.2606452,2925.111352,1
204.108907,247.0291275,227.7307232,0.012530268,1.44425,2159.176864,3744.830143,1
194.6986592,379.0102475,314.5931205,0.01016863,1.53175,1899.255658,3449.106669,1
102.8695397,339.6647784,248.84944,0.017530906,1.458875,973.5927505,2273.137585,1
177.3824073,338.2832819,249.3382719,0.012623567,1.35675,1499.53166,3494.294407,1
164.5744611,500.168413,303.4673129,0.027725308,1.4005,863.8503582,2517.280876,1
111.2100445,288.6020446,230.8783237,0.013356869,1.26925,1217.64531,2561.839901,1
268.9112502,439.9915992,312.6708903,0.044052102,1.4880625,1366.132631,3464.820278,1
174.0129107,465.7679543,305.7005692,0.029033201,1.2691875,484.4501205,2632.2696,1
198.028576,307.6913457,253.9907226,0.021128854,1.35675,1236.024101,2576.753116,1
234.9991234,310.0103261,282.3971549,0.043653251,1.69225,1708.757553,3499.149427,1
221.1343539,552.269862,291.8978617,0.018532544,1.4588125,719.497458,2347.409286,1
178.1943497,435.8622387,321.2843173,0.019756958,1.5318125,2336.513601,4193.882356,1
139.9896789,382.6151882,282.4595577,0.029254135,1.69225,489.8403481,2445.702205,1
155.9622137,368.9149907,274.3458395,0.019043469,1.4588125,2328.034785,3634.626351,1
180.1004037,380.5884522,289.0316103,0.051773788,1.458875,1015.436155,2597.8435,1
115.3914788,301.1970021,226.6364567,0.017636763,1.488,1482.530544,2929.386596,1
120.6824266,470.3224355,309.0168623,0.02007753,1.706875,1854.251204,3762.487955,1
173.3107016,298.360211,239.0747557,0.019787732,1.69225,748.5037742,2577.040835,1
154.2220921,427.7342297,288.1635952,0.019536597,1.2254375,680.5165053,1935.90968,1
152.334569,518.7502151,315.1806153,0.045880356,2.0296875,979.4049793,3127.010462,1
123.7200761,378.5864991,297.7542892,0.016589584,1.9353125,1045.157046,3375.242278,1
175.4187819,335.6387526,267.3571604,0.017842779,1.4005,2392.631427,2917.959768,1
132.6148775,415.9207615,239.5948799,0.014060532,1.342125,1061.997823,3117.135093,1
143.1795971,329.8655051,283.5489495,0.026072283,1.4005,1103.068545,3874.030401,1
229.7457234,430.6437133,282.3262391,0.021761559,1.2254375,892.2252742,3326.232554,1
178.9140413,516.9984648,346.0060378,0.019597004,1.458875,901.1651483,1900.881094,1
235.0799756,339.1661677,288.7971462,0.025939213,1.2838125,802.8661101,2944.287889,1
178.0660695,310.0337561,244.4022073,0.031125853,1.53175,1032.248298,2512.486654,1
162.8867178,369.7720785,301.2917334,0.009675721,1.3566875,2312.926376,4205.051398,1
235.0103302,534.59122,298.9441344,0.036285493,1.8053125,898.0190357,2414.340171,1
144.7916069,262.4572261,203.1189344,0.011346489,1.965625,1820.040517,3590.808279,1
160.8893975,286.037469,229.4426828,0.01342536,1.965625,2201.064756,5370.10745,1
165.3447385,304.0452701,248.4831853,0.020143952,1.2230625,328.9812838,2453.432896,1
153.9617042,326.8235849,264.1194836,0.029986311,1.5725,688.2383943,2249.805208,1
163.7330138,355.3123536,237.1686679,0.02617308,1.2230625,918.1223036,1708.895313,1
139.245413,463.5215801,309.3265842,0.035889253,1.39775,587.9238246,4012.511176,1
139.5162868,362.2845788,239.6422436,0.038732157,1.4415,2343.972615,4680.68301,1
154.7683316,448.5540178,291.089023,0.038792164,1.39775,1099.970044,3388.669184,1
147.9472561,337.6524802,274.0235269,0.058430644,1.7471875,916.9895088,2690.389578,1
197.8602401,282.436527,246.0797952,0.026114125,1.048375,2210.862868,2939.237002,1
110.6701965,426.1167865,252.7479009,0.07139805,1.659875,1957.915437,4099.241879,1
171.947455,262.8686951,220.3942292,0.033613472,1.4250625,848.0031883,2604.684998,1
162.5340737,404.1598386,234.1587292,0.036072107,1.6380625,1023.762,3567.787626,1
155.5714959,324.8129656,256.231228,0.022294271,1.3104375,922.9345376,3307.314105,1
152.8285686,573.6880407,242.1957479,0.028182146,1.507,1557.006258,2840.289379,1
116.1405156,322.0996675,232.416072,0.021011048,1.3759375,1196.549589,2678.986881,1
166.7094231,418.7939426,266.3391744,0.054666946,1.507,827.4690019,3052.777772,1
140.1115142,428.2166017,260.6208403,0.013483162,1.425125,907.123126,3970.976951,1
139.129046,311.581504,236.0307022,0.009995441,1.277625,1381.866278,3924.739219,1
144.2807993,275.9762857,232.6906487,0.04342832,1.47425,1191.13412,4034.522217,1
170.3160619,332.0685119,253.9526718,0.039959233,1.5725,1262.661872,3175.709945,1
157.4457402,261.3743169,215.523533,0.019598097,1.6380625,898.4362911,3533.763121,1
166.2815213,387.3641424,263.6523486,0.043079766,1.965625,2477.792557,4678.785429,1
185.4573435,384.2055451,289.8647893,0.033878466,1.7035625,1144.14644,3232.804526,1
96.22473831,392.134803,249.2749843,0.030870999,1.2449375,374.8979383,1301.566562,1
215.4372247,350.5288567,246.0213356,0.018927873,1.638,1026.318472,2378.177274,1
183.6178618,400.2331544,265.1045465,0.038273387,1.6598125,983.6385367,2966.433071,1
156.2766108,311.3633534,243.3314039,0.029332345,1.8345625,2382.140374,4099.241879,1
174.1661366,427.041766,259.1043746,0.046651383,0.937625,793.3802022,2797.229456,1
166.5651068,287.4612567,250.2573815,0.069886382,1.081125,691.56085,2303.146754,1
194.6756559,510.4164201,269.2023654,0.053435388,1.507,534.865456,1994.086805,1
138.737739,379.5698989,238.9926889,0.020722969,1.7690625,3007.645087,3131.569389,1
156.4442119,308.0165143,244.0202905,0.019898383,1.7035625,846.4069165,2307.12366,1
166.8909464,328.5170247,260.3352006,0.032096661,1.26525,850.5095651,3611.380365,1
173.2575191,496.6228571,314.6962759,0.025056184,1.3104375,715.7971466,1203.712052,1
178.7514423,432.6784625,315.0591719,0.027134222,1.2449375,696.0493581,2724.498489,1
170.8848569,598.9742564,288.7542735,0.02940261,1.1138125,1002.921223,2457.974112,1
150.2531569,529.1206435,269.5513169,0.042890439,1.4415,1174.566717,2213.268817,1
153.4699332,494.6340404,294.4245394,0.021092557,1.2776875,1800.945143,3807.321602,1
165.8718252,424.7728243,262.5687241,0.056554344,1.507,465.9984165,2250.280323,1
161.6955029,485.0265202,300.3702628,0.033871058,1.4250625,1064.326294,2602.156588,1
176.0062985,298.1142665,261.7535727,0.055064309,1.5725,1619.596132,3180.055845,1
152.45983,371.2274989,253.2705212,0.044258607,1.7690625,1088.22531,3748.295372,1
155.5708185,417.5277612,284.3074588,0.062520392,1.5725,933.837415,3275.609926,1
159.6507626,356.4428815,249.8755812,0.018843233,1.244875,2177.301253,4231.027185,1
144.8117756,339.9722052,260.5852877,0.030851081,2.063875,1632.831019,3365.403054,1
